timestamp,well_id,stage,treating_pressure_psi,slurry_rate_bpm,proppant_conc_lbgal,planned_pressure_psi,planned_slurry_rate_bpm,pressure_deviation_psi,is_pumping,known_injected_issue
2026-01-17 08:45:00,W-102,2,10167.0,93.82,2.54,10118.4,89.6,48.6,1,none
2026-01-17 08:46:00,W-102,2,9899.7,88.37,2.75,10118.4,89.6,-218.6,1,none
2026-01-17 08:47:00,W-102,2,9900.5,88.63,2.58,10118.4,89.6,-217.8,1,none
2026-01-17 08:48:00,W-102,2,9669.5,83.45,2.25,10118.4,89.6,-448.8,1,none
2026-01-17 08:49:00,W-102,2,10087.9,92.08,2.41,10118.4,89.6,-30.5,1,none
2026-01-17 08:50:00,W-102,2,10394.6,81.46,2.39,10118.4,89.6,276.3,1,none
2026-01-17 08:51:00,W-102,2,10383.9,92.68,2.49,10118.4,89.6,265.5,1,none
2026-01-17 08:52:00,W-102,2,10179.9,85.04,2.64,10118.4,89.6,61.6,1,none
2026-01-17 08:53:00,W-102,2,9738.2,94.03,2.48,10118.4,89.6,-380.2,1,none
2026-01-17 08:54:00,W-102,2,10278.7,90.84,2.48,10118.4,89.6,160.3,1,none
2026-01-17 08:55:00,W-102,2,10161.2,92.8,2.45,10118.4,89.6,42.9,1,none
2026-01-17 08:56:00,W-102,2,10041.1,86.98,2.59,10118.4,89.6,-77.2,1,none
2026-01-17 08:57:00,W-102,2,10347.8,85.31,2.34,10118.4,89.6,229.4,1,none
2026-01-17 08:58:00,W-102,2,10235.3,83.93,2.18,10118.4,89.6,116.9,1,none
2026-01-17 08:59:00,W-102,2,10491.1,93.07,2.56,10118.4,89.6,372.7,1,none
2026-01-17 09:00:00,W-102,2,9851.3,91.7,2.51,10118.4,89.6,-267.1,1,none
2026-01-17 09:01:00,W-102,2,9866.2,91.81,2.68,10118.4,89.6,-252.2,1,none
2026-01-17 09:02:00,W-102,2,9898.2,90.51,2.01,10118.4,89.6,-220.2,1,none
2026-01-17 09:03:00,W-102,2,10064.2,91.32,2.43,10118.4,89.6,-54.2,1,none
2026-01-17 09:04:00,W-102,2,10420.1,88.64,2.46,10118.4,89.6,301.8,1,none
2026-01-17 09:05:00,W-102,2,9999.9,90.76,2.17,10118.4,89.6,-118.5,1,none
2026-01-17 09:06:00,W-102,2,10003.9,86.83,2.43,10118.4,89.6,-114.4,1,none
2026-01-17 09:07:00,W-102,2,10197.7,88.48,2.66,10118.4,89.6,79.3,1,none
2026-01-17 09:08:00,W-102,2,10278.6,99.31,2.82,10118.4,89.6,160.2,1,none
2026-01-17 09:09:00,W-102,2,9693.4,89.7,2.62,10118.4,89.6,-425.0,1,none
2026-01-17 09:10:00,W-102,2,10315.9,83.27,2.39,10118.4,89.6,197.5,1,none
2026-01-17 09:11:00,W-102,2,9993.9,88.27,2.67,10118.4,89.6,-124.5,1,none
2026-01-17 09:12:00,W-102,2,10098.9,86.19,2.61,10118.4,89.6,-19.5,1,none
2026-01-17 09:13:00,W-102,2,10387.8,90.09,2.36,10118.4,89.6,269.5,1,none
2026-01-17 09:14:00,W-102,2,10077.2,86.73,2.34,10118.4,89.6,-41.1,1,none
2026-01-17 09:15:00,W-102,2,9827.3,88.9,2.41,10118.4,89.6,-291.1,1,none
2026-01-17 09:16:00,W-102,2,9838.3,87.21,2.26,10118.4,89.6,-280.0,1,none
2026-01-17 09:17:00,W-102,2,10112.8,90.21,2.39,10118.4,89.6,-5.5,1,none
2026-01-17 09:18:00,W-102,2,10054.8,87.57,2.53,10118.4,89.6,-63.5,1,none
2026-01-17 09:19:00,W-102,2,10129.7,90.72,2.63,10118.4,89.6,11.3,1,none
2026-01-17 09:20:00,W-102,2,10042.1,95.81,2.38,10118.4,89.6,-76.2,1,none
2026-01-17 09:21:00,W-102,2,10354.2,85.88,2.69,10118.4,89.6,235.9,1,none
2026-01-17 10:00:00,W-102,3,9655.7,80.27,3.23,9590.7,82.1,65.0,1,none
2026-01-17 10:01:00,W-102,3,9459.6,75.7,3.59,9590.7,82.1,-131.1,1,none
2026-01-17 10:02:00,W-102,3,9569.7,79.82,3.26,9590.7,82.1,-21.1,1,none
2026-01-17 10:03:00,W-102,3,9619.2,87.26,3.39,9590.7,82.1,28.5,1,none
2026-01-17 10:04:00,W-102,3,9869.2,81.06,3.11,9590.7,82.1,278.4,1,none
2026-01-17 10:05:00,W-102,3,9823.8,80.43,3.37,9590.7,82.1,233.1,1,none
2026-01-17 10:06:00,W-102,3,9676.5,82.17,3.26,9590.7,82.1,85.8,1,none
2026-01-17 10:07:00,W-102,3,9926.9,85.32,3.19,9590.7,82.1,336.1,1,none
2026-01-17 10:08:00,W-102,3,9207.7,81.82,3.84,9590.7,82.1,-383.1,1,none
2026-01-17 10:09:00,W-102,3,9678.7,83.97,3.27,9590.7,82.1,87.9,1,none
2026-01-17 10:10:00,W-102,3,9829.3,81.48,3.29,9590.7,82.1,238.6,1,none
2026-01-17 10:11:00,W-102,3,9694.8,84.0,3.49,9590.7,82.1,104.0,1,none
2026-01-17 10:12:00,W-102,3,9337.5,82.66,3.19,9590.7,82.1,-253.2,1,none
2026-01-17 10:13:00,W-102,3,0.0,0.0,3.4,9590.7,82.1,-9590.7,1,sensor_dropout
2026-01-17 10:14:00,W-102,3,0.0,0.0,3.42,9590.7,82.1,-9590.7,1,sensor_dropout
2026-01-17 10:15:00,W-102,3,0.0,0.0,3.38,9590.7,82.1,-9590.7,1,sensor_dropout
2026-01-17 10:16:00,W-102,3,0.0,0.0,3.74,9590.7,82.1,-9590.7,1,sensor_dropout
2026-01-17 10:17:00,W-102,3,0.0,0.0,3.19,9590.7,82.1,-9590.7,1,sensor_dropout
2026-01-17 10:18:00,W-102,3,0.0,0.0,3.61,9590.7,82.1,-9590.7,1,sensor_dropout
2026-01-17 10:19:00,W-102,3,9544.8,83.99,3.42,9590.7,82.1,-46.0,1,none
2026-01-17 10:20:00,W-102,3,9436.6,81.96,3.5,9590.7,82.1,-154.2,1,none
2026-01-17 10:21:00,W-102,3,9734.7,86.64,3.39,9590.7,82.1,143.9,1,none
2026-01-17 10:22:00,W-102,3,9778.1,81.02,3.67,9590.7,82.1,187.4,1,none
2026-01-17 10:23:00,W-102,3,9601.5,82.02,3.27,9590.7,82.1,10.7,1,none
2026-01-17 10:24:00,W-102,3,9484.8,77.38,3.42,9590.7,82.1,-106.0,1,none
2026-01-17 10:25:00,W-102,3,9843.5,78.55,3.57,9590.7,82.1,252.7,1,none
2026-01-17 10:26:00,W-102,3,9422.1,76.71,3.23,9590.7,82.1,-168.6,1,none
2026-01-17 10:27:00,W-102,3,9964.9,85.53,3.51,9590.7,82.1,374.2,1,none
2026-01-17 10:28:00,W-102,3,9451.2,80.61,3.33,9590.7,82.1,-139.6,1,none
2026-01-17 10:29:00,W-102,3,9347.9,86.33,3.11,9590.7,82.1,-242.9,1,none
2026-01-17 10:30:00,W-102,3,9372.2,73.5,3.07,9590.7,82.1,-218.6,1,none
2026-01-17 10:31:00,W-102,3,9379.9,87.04,3.32,9590.7,82.1,-210.8,1,none
2026-01-17 10:32:00,W-102,3,9545.8,81.86,3.51,9590.7,82.1,-45.0,1,none
2026-01-17 10:33:00,W-102,3,9501.8,83.17,2.96,9590.7,82.1,-89.0,1,none
2026-01-17 10:34:00,W-102,3,9785.4,78.68,3.37,9590.7,82.1,194.7,1,none
2026-01-17 10:35:00,W-102,3,9758.3,83.77,3.49,9590.7,82.1,167.6,1,none
2026-01-17 10:36:00,W-102,3,9548.3,80.88,3.1,9590.7,82.1,-42.5,1,none
2026-01-17 10:37:00,W-102,3,10180.4,78.26,3.22,9590.7,82.1,589.6,1,none
2026-01-17 10:38:00,W-102,3,9545.8,78.22,3.43,9590.7,82.1,-45.0,1,none
2026-01-17 10:39:00,W-102,3,9571.1,78.16,3.48,9590.7,82.1,-19.7,1,none
2026-01-17 10:40:00,W-102,3,9348.0,83.3,3.62,9590.7,82.1,-242.7,1,none
2026-01-17 10:41:00,W-102,3,9575.4,80.05,3.23,9590.7,82.1,-15.3,1,none
2026-01-17 10:42:00,W-102,3,9647.2,76.83,3.18,9590.7,82.1,56.5,1,none
2026-01-17 10:43:00,W-102,3,9365.7,83.26,3.63,9590.7,82.1,-225.0,1,none
2026-01-17 10:44:00,W-102,3,9496.0,75.13,3.2,9590.7,82.1,-94.8,1,none
2026-01-17 10:45:00,W-102,3,9652.9,86.33,3.42,9590.7,82.1,62.1,1,none
2026-01-17 10:46:00,W-102,3,9491.0,88.44,3.72,9590.7,82.1,-99.7,1,none
2026-01-17 10:47:00,W-102,3,9451.3,77.88,3.47,9590.7,82.1,-139.5,1,none
2026-01-17 10:48:00,W-102,3,9739.3,85.45,3.47,9590.7,82.1,148.6,1,none
2026-01-17 10:49:00,W-102,3,9347.1,83.2,3.56,9590.7,82.1,-243.6,1,none
2026-01-17 10:50:00,W-102,3,9384.0,80.48,3.43,9590.7,82.1,-206.7,1,none
2026-01-17 10:51:00,W-102,3,9624.4,80.63,3.47,9590.7,82.1,33.7,1,none
2026-01-17 10:52:00,W-102,3,9751.5,84.18,3.27,9590.7,82.1,160.8,1,none
2026-01-17 10:53:00,W-102,3,9648.8,81.95,3.54,9590.7,82.1,58.0,1,none
2026-01-17 10:54:00,W-102,3,9548.2,73.78,3.41,9590.7,82.1,-42.5,1,none
2026-01-17 10:55:00,W-102,3,9532.7,88.72,3.07,9590.7,82.1,-58.0,1,none
2026-01-17 10:56:00,W-102,3,9782.7,83.47,3.38,9590.7,82.1,192.0,1,none
2026-01-17 10:57:00,W-102,3,9754.0,81.92,2.94,9590.7,82.1,163.2,1,none
2026-01-17 10:58:00,W-102,3,9600.2,79.78,3.46,9590.7,82.1,9.5,1,none
2026-01-17 10:59:00,W-102,3,9538.0,81.48,3.29,9590.7,82.1,-52.7,1,none
2026-01-17 11:00:00,W-102,3,9597.4,86.14,3.67,9590.7,82.1,6.7,1,none
2026-01-17 11:01:00,W-102,3,9452.6,82.92,3.42,9590.7,82.1,-138.2,1,none
2026-01-17 11:02:00,W-102,3,9562.2,83.28,3.5,9590.7,82.1,-28.5,1,none
2026-01-17 11:03:00,W-102,3,9497.7,78.08,3.14,9590.7,82.1,-93.0,1,none
2026-01-17 11:04:00,W-102,3,9571.6,80.96,3.45,9590.7,82.1,-19.2,1,none
2026-01-17 11:05:00,W-102,3,9504.5,82.24,3.22,9590.7,82.1,-86.2,1,none
2026-01-17 11:06:00,W-102,3,9690.3,84.31,3.53,9590.7,82.1,99.6,1,none
2026-01-17 11:07:00,W-102,3,9746.2,80.75,3.13,9590.7,82.1,155.5,1,none
2026-01-17 11:08:00,W-102,3,9518.6,85.05,3.35,9590.7,82.1,-72.1,1,none
2026-01-17 11:09:00,W-102,3,9436.5,78.42,3.12,9590.7,82.1,-154.3,1,none
2026-01-17 11:10:00,W-102,3,9726.0,82.3,3.35,9590.7,82.1,135.2,1,none
2026-01-17 11:11:00,W-102,3,9625.8,81.77,3.7,9590.7,82.1,35.1,1,none
2026-01-17 11:12:00,W-102,3,9521.1,77.23,3.46,9590.7,82.1,-69.7,1,none
2026-01-17 11:13:00,W-102,3,9852.1,81.93,3.33,9590.7,82.1,261.4,1,none
2026-01-17 12:00:00,W-102,4,9948.6,89.18,2.13,9869.1,84.0,79.4,1,none
2026-01-17 12:01:00,W-102,4,10095.9,89.14,2.09,9869.1,84.0,226.7,1,none
2026-01-17 12:02:00,W-102,4,9815.7,80.78,1.84,9869.1,84.0,-53.4,1,none
2026-01-17 12:03:00,W-102,4,9927.4,83.3,2.39,9869.1,84.0,58.3,1,none
2026-01-17 12:04:00,W-102,4,9866.3,84.34,2.0,9869.1,84.0,-2.8,1,none
2026-01-17 12:05:00,W-102,4,10243.9,80.96,2.19,9869.1,84.0,374.8,1,none
2026-01-17 12:06:00,W-102,4,9717.8,78.42,1.83,9869.1,84.0,-151.3,1,none
2026-01-17 12:07:00,W-102,4,9896.9,83.36,2.06,9869.1,84.0,27.7,1,none
2026-01-17 12:08:00,W-102,4,9787.8,83.01,2.15,9869.1,84.0,-81.3,1,none
2026-01-17 12:09:00,W-102,4,9596.9,82.79,2.15,9869.1,84.0,-272.3,1,none
2026-01-17 12:10:00,W-102,4,10285.6,84.75,2.12,9869.1,84.0,416.4,1,none
2026-01-17 12:11:00,W-102,4,9644.6,88.61,2.18,9869.1,84.0,-224.5,1,none
2026-01-17 12:12:00,W-102,4,9911.0,83.06,1.89,9869.1,84.0,41.8,1,none
2026-01-17 12:13:00,W-102,4,9538.4,84.58,2.13,9869.1,84.0,-330.7,1,none
2026-01-17 12:14:00,W-102,4,9793.3,86.36,2.11,9869.1,84.0,-75.8,1,none
2026-01-17 12:15:00,W-102,4,9949.3,85.81,2.13,9869.1,84.0,80.2,1,none
2026-01-17 12:16:00,W-102,4,9712.4,82.07,2.11,9869.1,84.0,-156.7,1,none
2026-01-17 12:17:00,W-102,4,9980.6,84.34,1.86,9869.1,84.0,111.5,1,none
2026-01-17 12:18:00,W-102,4,9818.0,85.79,1.86,9869.1,84.0,-51.1,1,none
2026-01-17 12:19:00,W-102,4,10089.6,80.42,1.69,9869.1,84.0,220.4,1,none
2026-01-17 12:20:00,W-102,4,10127.9,88.08,2.24,9869.1,84.0,258.7,1,none
2026-01-17 12:21:00,W-102,4,9757.7,88.61,2.24,9869.1,84.0,-111.5,1,none
2026-01-17 12:22:00,W-102,4,9883.7,81.72,2.24,9869.1,84.0,14.6,1,none
2026-01-17 12:23:00,W-102,4,9904.0,84.65,2.15,9869.1,84.0,34.9,1,none
2026-01-17 12:24:00,W-102,4,9986.8,86.09,1.71,9869.1,84.0,117.7,1,none
2026-01-17 12:25:00,W-102,4,9871.9,82.29,1.91,9869.1,84.0,2.7,1,none
2026-01-17 12:26:00,W-102,4,9905.3,85.57,2.12,9869.1,84.0,36.1,1,none
2026-01-17 12:27:00,W-102,4,9822.9,84.56,2.12,9869.1,84.0,-46.2,1,none
2026-01-17 12:28:00,W-102,4,9891.0,79.34,2.05,9869.1,84.0,21.9,1,none
2026-01-17 12:29:00,W-102,4,10115.8,85.5,2.16,9869.1,84.0,246.6,1,none
2026-01-17 12:30:00,W-102,4,9991.9,80.51,2.09,9869.1,84.0,122.8,1,none
2026-01-17 12:31:00,W-102,4,10002.4,87.04,2.11,9869.1,84.0,133.2,1,none
2026-01-17 12:32:00,W-102,4,10006.5,81.89,1.98,9869.1,84.0,137.4,1,none
2026-01-17 12:33:00,W-102,4,9839.9,83.52,2.27,9869.1,84.0,-29.2,1,none
2026-01-17 12:34:00,W-102,4,9929.7,88.42,2.02,9869.1,84.0,60.6,1,none
2026-01-17 12:35:00,W-102,4,9663.0,85.62,1.85,9869.1,84.0,-206.2,1,none
2026-01-17 12:36:00,W-102,4,10110.2,80.58,1.95,9869.1,84.0,241.1,1,none
2026-01-17 12:37:00,W-102,4,9340.4,80.79,2.03,9869.1,84.0,-528.8,1,none
2026-01-17 12:38:00,W-102,4,9852.6,82.12,2.27,9869.1,84.0,-16.6,1,none
2026-01-17 12:39:00,W-102,4,10085.9,85.3,2.09,9869.1,84.0,216.8,1,none
2026-01-17 12:40:00,W-102,4,9610.0,85.18,2.06,9869.1,84.0,-259.1,1,none
2026-01-17 12:41:00,W-102,4,9945.1,81.34,1.87,9869.1,84.0,76.0,1,none
2026-01-17 12:42:00,W-102,4,9739.8,80.3,2.23,9869.1,84.0,-129.3,1,none
2026-01-17 12:43:00,W-102,4,9799.1,84.93,1.98,9869.1,84.0,-70.1,1,none
2026-01-17 12:44:00,W-102,4,10048.9,83.45,2.07,9869.1,84.0,179.7,1,none
2026-01-17 12:45:00,W-102,4,9906.8,90.94,2.36,9869.1,84.0,37.6,1,none
2026-01-17 12:46:00,W-102,4,9482.6,84.15,2.18,9869.1,84.0,-386.5,1,none
2026-01-17 12:47:00,W-102,4,9683.6,89.84,1.8,9869.1,84.0,-185.5,1,none
2026-01-17 12:48:00,W-102,4,10054.5,80.29,1.77,9869.1,84.0,185.3,1,none
2026-01-17 12:49:00,W-102,4,9954.4,79.0,2.08,9869.1,84.0,85.3,1,none
2026-01-17 12:50:00,W-102,4,10201.3,80.45,1.87,9869.1,84.0,332.1,1,none
2026-01-17 12:51:00,W-102,4,10188.8,87.84,2.21,9869.1,84.0,319.7,1,none
2026-01-17 12:52:00,W-102,4,9804.1,89.65,2.1,9869.1,84.0,-65.0,1,none
2026-01-17 12:53:00,W-102,4,10344.8,81.53,2.12,9869.1,84.0,475.6,1,none
2026-01-17 12:54:00,W-102,4,9873.8,82.56,1.97,9869.1,84.0,4.7,1,none
2026-01-17 12:55:00,W-102,4,9686.2,80.29,2.41,9869.1,84.0,-182.9,1,none
2026-01-17 12:56:00,W-102,4,9748.8,78.24,2.6,9869.1,84.0,-120.4,1,none
2026-01-17 12:57:00,W-102,4,9440.4,86.33,2.04,9869.1,84.0,-428.8,1,none
2026-01-17 14:00:00,W-102,5,8529.8,88.72,2.7,8599.5,86.2,-69.7,1,none
2026-01-17 14:01:00,W-102,5,8384.8,85.23,2.64,8599.5,86.2,-214.7,1,none
2026-01-17 14:02:00,W-102,5,8929.5,91.6,2.39,8599.5,86.2,330.1,1,none
2026-01-17 14:03:00,W-102,5,8968.8,86.37,2.65,8599.5,86.2,369.3,1,none
2026-01-17 14:04:00,W-102,5,8586.2,87.01,2.76,8599.5,86.2,-13.3,1,none
2026-01-17 14:05:00,W-102,5,8585.9,81.77,2.52,8599.5,86.2,-13.5,1,none
2026-01-17 14:06:00,W-102,5,8629.4,90.75,2.43,8599.5,86.2,29.9,1,none
2026-01-17 14:07:00,W-102,5,8709.5,86.13,2.68,8599.5,86.2,110.0,1,none
2026-01-17 14:08:00,W-102,5,8325.4,91.81,2.7,8599.5,86.2,-274.1,1,none
2026-01-17 14:09:00,W-102,5,8643.2,86.4,2.42,8599.5,86.2,43.8,1,none
2026-01-17 14:10:00,W-102,5,8403.6,85.56,2.67,8599.5,86.2,-195.8,1,none
2026-01-17 14:11:00,W-102,5,8595.6,84.61,2.71,8599.5,86.2,-3.8,1,none
2026-01-17 14:12:00,W-102,5,8431.5,88.3,2.9,8599.5,86.2,-167.9,1,none
2026-01-17 14:13:00,W-102,5,8476.3,87.91,2.57,8599.5,86.2,-123.2,1,none
2026-01-17 14:14:00,W-102,5,8634.0,81.98,3.03,8599.5,86.2,34.5,1,none
2026-01-17 14:15:00,W-102,5,8482.2,84.43,2.67,8599.5,86.2,-117.3,1,none
2026-01-17 14:16:00,W-102,5,8390.7,88.56,2.44,8599.5,86.2,-208.8,1,none
2026-01-17 14:17:00,W-102,5,8875.6,84.18,2.6,8599.5,86.2,276.2,1,none
2026-01-17 14:18:00,W-102,5,8393.4,83.63,2.46,8599.5,86.2,-206.1,1,none
2026-01-17 14:19:00,W-102,5,8160.5,86.87,2.63,8599.5,86.2,-439.0,1,none
2026-01-17 14:20:00,W-102,5,8707.5,86.53,2.74,8599.5,86.2,108.1,1,none
2026-01-17 14:21:00,W-102,5,8544.4,84.76,2.71,8599.5,86.2,-55.0,1,none
2026-01-17 14:22:00,W-102,5,8593.9,91.9,2.45,8599.5,86.2,-5.6,1,none
2026-01-17 14:23:00,W-102,5,0.0,0.0,2.43,8599.5,86.2,-8599.5,1,sensor_dropout
2026-01-17 14:24:00,W-102,5,0.0,0.0,2.73,8599.5,86.2,-8599.5,1,sensor_dropout
2026-01-17 14:25:00,W-102,5,0.0,0.0,2.77,8599.5,86.2,-8599.5,1,sensor_dropout
2026-01-17 14:26:00,W-102,5,0.0,0.0,2.57,8599.5,86.2,-8599.5,1,sensor_dropout
2026-01-17 14:27:00,W-102,5,0.0,0.0,2.2,8599.5,86.2,-8599.5,1,sensor_dropout
2026-01-17 14:28:00,W-102,5,0.0,0.0,2.45,8599.5,86.2,-8599.5,1,sensor_dropout
2026-01-17 14:29:00,W-102,5,8711.4,83.45,2.84,8599.5,86.2,111.9,1,none
2026-01-17 14:30:00,W-102,5,8790.2,85.92,2.53,8599.5,86.2,190.7,1,none
2026-01-17 14:31:00,W-102,5,8625.6,87.36,2.6,8599.5,86.2,26.1,1,none
2026-01-17 14:32:00,W-102,5,8493.0,81.88,2.76,8599.5,86.2,-106.5,1,none
2026-01-17 14:33:00,W-102,5,8427.2,84.79,2.6,8599.5,86.2,-172.3,1,none
2026-01-17 14:34:00,W-102,5,8577.3,84.09,2.91,8599.5,86.2,-22.1,1,none
2026-01-17 14:35:00,W-102,5,8314.3,83.16,2.59,8599.5,86.2,-285.2,1,none
2026-01-17 14:36:00,W-102,5,8674.4,85.04,2.5,8599.5,86.2,74.9,1,none
2026-01-17 14:37:00,W-102,5,8633.2,84.25,2.87,8599.5,86.2,33.7,1,none
2026-01-17 14:38:00,W-102,5,8632.2,89.04,2.67,8599.5,86.2,32.7,1,none
2026-01-17 14:39:00,W-102,5,8735.8,83.96,2.46,8599.5,86.2,136.3,1,none
2026-01-17 14:40:00,W-102,5,8875.2,87.69,2.74,8599.5,86.2,275.7,1,none
2026-01-17 14:41:00,W-102,5,8586.1,87.58,2.6,8599.5,86.2,-13.4,1,none
2026-01-17 14:42:00,W-102,5,8614.1,81.44,2.45,8599.5,86.2,14.6,1,none
2026-01-17 14:43:00,W-102,5,8529.2,84.63,2.68,8599.5,86.2,-70.2,1,none
2026-01-17 14:44:00,W-102,5,8704.3,85.89,2.63,8599.5,86.2,104.8,1,none
2026-01-17 14:45:00,W-102,5,8598.0,87.1,2.35,8599.5,86.2,-1.4,1,none
2026-01-17 14:46:00,W-102,5,8818.9,85.49,2.47,8599.5,86.2,219.5,1,none
2026-01-17 14:47:00,W-102,5,8814.9,89.58,2.99,8599.5,86.2,215.5,1,none
2026-01-17 14:48:00,W-102,5,8659.5,86.58,2.67,8599.5,86.2,60.1,1,none
2026-01-17 14:49:00,W-102,5,8584.3,87.67,2.9,8599.5,86.2,-15.1,1,none
2026-01-17 14:50:00,W-102,5,8547.6,84.35,2.71,8599.5,86.2,-51.9,1,none
2026-01-17 14:51:00,W-102,5,8690.7,87.72,2.88,8599.5,86.2,91.3,1,none
2026-01-17 14:52:00,W-102,5,8691.2,92.44,2.76,8599.5,86.2,91.8,1,none
2026-01-17 14:53:00,W-102,5,8547.5,87.93,2.49,8599.5,86.2,-52.0,1,none
2026-01-17 14:54:00,W-102,5,8654.3,89.78,2.77,8599.5,86.2,54.8,1,none
2026-01-17 14:55:00,W-102,5,8452.4,85.31,2.49,8599.5,86.2,-147.1,1,none
2026-01-17 14:56:00,W-102,5,8685.1,89.2,2.83,8599.5,86.2,85.7,1,none
2026-01-17 14:57:00,W-102,5,8468.3,89.48,2.7,8599.5,86.2,-131.1,1,none
2026-01-17 16:00:00,W-102,6,10391.9,91.14,3.41,10393.0,90.0,-1.1,1,none
2026-01-17 16:01:00,W-102,6,10371.5,90.64,3.15,10393.0,90.0,-21.5,1,none
2026-01-17 16:02:00,W-102,6,10202.7,89.72,3.29,10393.0,90.0,-190.3,1,none
2026-01-17 16:03:00,W-102,6,10393.1,89.64,3.18,10393.0,90.0,0.1,1,none
2026-01-17 16:04:00,W-102,6,10384.6,100.37,3.14,10393.0,90.0,-8.4,1,none
2026-01-17 16:05:00,W-102,6,10653.7,95.3,2.88,10393.0,90.0,260.6,1,none
2026-01-17 16:06:00,W-102,6,10645.4,92.69,3.07,10393.0,90.0,252.4,1,none
2026-01-17 16:07:00,W-102,6,10302.1,86.07,3.05,10393.0,90.0,-91.0,1,none
2026-01-17 16:08:00,W-102,6,10274.9,89.75,3.41,10393.0,90.0,-118.2,1,none
2026-01-17 16:09:00,W-102,6,10135.8,92.1,3.18,10393.0,90.0,-257.2,1,none
2026-01-17 16:10:00,W-102,6,10361.7,92.38,3.38,10393.0,90.0,-31.3,1,none
2026-01-17 16:11:00,W-102,6,10302.9,94.08,3.35,10393.0,90.0,-90.1,1,none
2026-01-17 16:12:00,W-102,6,10888.4,87.94,3.0,10393.0,90.0,495.4,1,none
2026-01-17 16:13:00,W-102,6,10181.1,89.87,3.15,10393.0,90.0,-211.9,1,none
2026-01-17 16:14:00,W-102,6,10404.2,87.57,3.45,10393.0,90.0,11.1,1,none
2026-01-17 16:15:00,W-102,6,10270.9,94.26,3.25,10393.0,90.0,-122.1,1,none
2026-01-17 16:16:00,W-102,6,10397.7,92.23,3.24,10393.0,90.0,4.7,1,none
2026-01-17 16:17:00,W-102,6,10329.7,88.37,3.31,10393.0,90.0,-63.3,1,none
2026-01-17 16:18:00,W-102,6,10547.2,90.71,3.23,10393.0,90.0,154.2,1,none
2026-01-17 16:19:00,W-102,6,10476.7,90.15,3.25,10393.0,90.0,83.7,1,none
2026-01-17 16:20:00,W-102,6,10540.9,87.17,3.2,10393.0,90.0,147.8,1,none
2026-01-17 16:21:00,W-102,6,10250.1,92.97,3.09,10393.0,90.0,-142.9,1,none
2026-01-17 16:22:00,W-102,6,10598.1,90.24,2.96,10393.0,90.0,205.1,1,none
2026-01-17 16:23:00,W-102,6,10301.5,88.3,2.81,10393.0,90.0,-91.5,1,none
2026-01-17 16:24:00,W-102,6,10125.8,87.12,3.09,10393.0,90.0,-267.2,1,none
2026-01-17 16:25:00,W-102,6,10358.5,92.72,3.23,10393.0,90.0,-34.6,1,none
2026-01-17 16:26:00,W-102,6,10414.6,90.85,3.19,10393.0,90.0,21.5,1,none
2026-01-17 16:27:00,W-102,6,10155.6,87.77,3.26,10393.0,90.0,-237.5,1,none
2026-01-17 16:28:00,W-102,6,10559.0,88.4,3.12,10393.0,90.0,166.0,1,none
2026-01-17 16:29:00,W-102,6,10238.9,90.01,3.64,10393.0,90.0,-154.1,1,none
2026-01-17 16:30:00,W-102,6,10230.8,90.19,3.51,10393.0,90.0,-162.3,1,none
2026-01-17 16:31:00,W-102,6,10393.0,90.6,2.87,10393.0,90.0,-0.0,1,none
2026-01-17 16:32:00,W-102,6,10555.9,84.33,3.27,10393.0,90.0,162.9,1,none
2026-01-17 16:33:00,W-102,6,10162.0,90.38,3.32,10393.0,90.0,-231.0,1,none
2026-01-17 16:34:00,W-102,6,10571.7,86.09,2.77,10393.0,90.0,178.7,1,none
2026-01-17 16:35:00,W-102,6,9982.7,94.53,3.18,10393.0,90.0,-410.3,1,none
2026-01-17 16:36:00,W-102,6,10455.8,93.33,3.24,10393.0,90.0,62.8,1,none
2026-01-17 16:37:00,W-102,6,10178.4,93.69,3.15,10393.0,90.0,-214.6,1,none
2026-01-17 16:38:00,W-102,6,10241.3,82.12,3.22,10393.0,90.0,-151.7,1,none
2026-01-17 16:39:00,W-102,6,10723.2,89.03,3.16,10393.0,90.0,330.2,1,none
2026-01-17 16:40:00,W-102,6,10205.3,89.74,3.27,10393.0,90.0,-187.8,1,none
2026-01-17 16:41:00,W-102,6,10382.3,91.83,3.43,10393.0,90.0,-10.7,1,none
2026-01-17 16:45:00,W-102,6,10497.5,87.43,3.51,10393.0,90.0,104.5,1,none
2026-01-17 16:46:00,W-102,6,10607.9,90.17,3.2,10393.0,90.0,214.9,1,none
2026-01-17 16:47:00,W-102,6,10328.8,92.64,3.08,10393.0,90.0,-64.2,1,none
2026-01-17 16:48:00,W-102,6,10597.2,92.56,3.22,10393.0,90.0,204.2,1,none
2026-01-17 16:49:00,W-102,6,10676.1,91.51,3.05,10393.0,90.0,283.1,1,none
2026-01-17 16:50:00,W-102,6,10447.1,87.95,3.17,10393.0,90.0,54.0,1,none
2026-01-17 16:51:00,W-102,6,10182.8,88.36,3.2,10393.0,90.0,-210.2,1,none
2026-01-17 16:52:00,W-102,6,10164.1,87.98,3.02,10393.0,90.0,-228.9,1,none
2026-01-17 16:53:00,W-102,6,10477.1,86.85,3.18,10393.0,90.0,84.0,1,none
2026-01-17 16:54:00,W-102,6,10182.7,86.81,3.02,10393.0,90.0,-210.3,1,none
